id,question,growth_percent,relative_volume,axis,axis_label,cluster,is_question,keyword_id,source,last_seen_at,updated_at
1850ade0-299b-4e65-9cf0-36423589f885,"endometriose o'que é",5200,28,menopausa,Menopausa,endometriose,f,,pytrends,"2026-03-27 18:34:47.925931+00","2026-03-23 07:41:17.864203+00"
1859a410-3755-4eed-8812-3bb3ec0d89d2,"anemia de células falciformes",9999,44,alimentacao,Alimentação,anemia,f,,pytrends,"2026-08-24 07:12:40.609206+00","2026-08-24 07:12:40.609206+00"
18a2dd28-72cb-4001-bbb7-2c211d8097a8,"anemia symptoms",110,28,alimentacao,Alimentação,anemia,f,,pytrends,"2026-05-25 10:26:49.611587+00","2026-05-25 10:26:49.611587+00"
18c64fbe-41eb-4a95-b5ae-7b6d102baf24,"maya massafera avc",9999,44,emergentes,Emergentes,avc,f,,pytrends,"2026-09-09 16:29:37.813115+00","2026-09-09 16:29:37.813115+00"
193c6908-c93a-4832-8588-490d66aa3cef,"anemia tem cura",9999,100,alimentacao,Alimentação,anemia,f,,pytrends,"2026-03-27 18:34:47.925931+00","2026-03-23 07:34:29.013551+00"
19c0a467-fb65-481d-a7ca-48e9bf594cbc,"stress strain curve",9999,100,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-04-27 08:49:59.549531+00","2026-04-27 08:49:59.549531+00"
19ce5e53-0759-4005-b8b5-4e678bce1fd1,"pânico ao vivo youtube hoje agora",160,84,saude-mental,"Saúde Mental",pânico,f,,pytrends,"2026-09-14 12:24:18.745704+00","2026-09-14 12:24:18.745704+00"
19eb560f-51fa-4aa8-a0c7-08c401bda1a2,"diferença entre dor de cabeça e enxaqueca",9750,76,saude-mental,"Saúde Mental",enxaqueca,t,,pytrends,"2026-09-14 12:23:46.605277+00","2026-09-14 12:23:46.605277+00"
19ecba3a-4f97-46c3-b127-760024020acb,"calmante natural para ansiedade e nervosismo",2250,68,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-09-09 16:20:00.970958+00","2026-09-09 16:20:00.970958+00"
1a948799-b8d2-4071-8244-2ac52f1aac88,"depressão fria",9999,92,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-06-08 11:23:00.087635+00","2026-06-08 11:23:00.087635+00"
1b177420-dc1d-477c-a3b7-6cd30eb66bac,"doenca de alzheimer",120,36,saude-mental,"Saúde Mental",alzheimer,f,,pytrends,"2026-04-20 08:34:26.386351+00","2026-04-20 08:34:26.386351+00"
1b50223c-f691-4468-b1fb-2c140799dd69,"jejum intermitente quantas horas",350,92,alimentacao,Alimentação,"jejum intermitente",f,,pytrends,"2026-08-24 07:16:28.174466+00","2026-08-24 07:16:28.174466+00"
1bd2b248-d5a6-41e0-83f1-7febf584ded6,"rastreio cancro da mama",50,84,menopausa,Menopausa,"cancro da mama",f,,pytrends,"2026-04-06 08:10:00.347905+00","2026-04-06 08:10:00.347905+00"
1c54da5f-41ef-4d72-9771-3b0b80f001a0,"sintomas refluxo gastroesofágico",60,52,alimentacao,Alimentação,"refluxo gastroesofágico",t,,pytrends,"2026-03-28 00:20:56.393699+00","2026-03-28 00:20:56.393699+00"
1cf6ee4b-587d-4d0a-a7d3-3e1076ad0832,estresse,70,20,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-05-25 10:30:11.619045+00","2026-05-25 10:30:11.619045+00"
1d13a714-ba4b-4a31-968f-4372dce331f2,"teste depressão",70,10,saude-mental,"Saúde Mental",depressão,f,,pytrends,"2026-08-17 07:13:55.134161+00","2026-08-17 07:13:55.134161+00"
1d2500e7-3456-4204-9de2-6a9e24d35566,"varimine stress",1400,84,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-09-07 12:05:26.971807+00","2026-09-07 12:05:26.971807+00"
1d809fbd-5302-4f11-bec9-0ef88c15c43d,"como aliviar enxaqueca em minutos",3550,20,saude-mental,"Saúde Mental",enxaqueca,t,,pytrends,"2026-03-30 08:08:36.559366+00","2026-03-30 08:08:36.559366+00"
1de1ba33-fec5-48f9-b403-3d7c9bfecb8a,"o que é enxaqueca com aura",80,28,saude-mental,"Saúde Mental",enxaqueca,t,,pytrends,"2026-09-14 12:23:46.605277+00","2026-09-14 12:23:46.605277+00"
1deee655-8fdc-45c8-8fc5-e49c6d7aa73f,"sintomas de candidíase",50,60,menopausa,Menopausa,candidíase,t,,pytrends,"2026-08-31 13:15:24.198333+00","2026-08-31 13:15:24.198333+00"
1e3d9f11-1598-48aa-84b0-ac2c4b0ae008,mioma,5850,36,menopausa,Menopausa,endometriose,f,,pytrends,"2026-03-27 18:34:47.925931+00","2026-03-23 07:41:17.864169+00"
1e4c8801-2f6a-48b4-8c33-19df0283edc1,"como perder 5 kg em uma semana com jejum intermitente",6600,92,alimentacao,Alimentação,"jejum intermitente",t,,pytrends,"2026-09-14 12:29:00.598571+00","2026-09-14 12:29:00.598571+00"
1f110b4e-db1d-474a-b162-4eeb8f9c5af6,"taxa de stress",9999,92,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-05-25 10:30:11.619045+00","2026-05-25 10:30:11.619045+00"
1f866f90-8855-4d3c-a2e0-a5e9c1c7af1d,"calmantes naturais para ansiedade e nervosismo",1250,52,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-06-29 11:19:07.268933+00","2026-06-29 11:19:07.268933+00"
1f8a6196-9d12-4a08-91d1-903ec911a5d1,"sintomas de ataque de pânico",9999,76,saude-mental,"Saúde Mental",pânico,t,,pytrends,"2026-04-06 08:00:27.853633+00","2026-04-06 08:00:27.853633+00"
1f9f289b-00b0-4a52-b9a4-03b70b2f4aa1,"sepsis sintomas",200,84,emergentes,Emergentes,sepsis,f,,pytrends,"2026-09-07 12:04:10.289494+00","2026-09-07 12:04:10.289494+00"
200f7a87-93a9-49ae-962d-20bdeea5c06e,"burnout digital",90,20,saude-mental,"Saúde Mental",burnout,f,,pytrends,"2026-05-25 10:33:57.074987+00","2026-05-25 10:33:57.074987+00"
2066b3b9-0a98-430f-9949-307f15d483d8,"anemia facilforme",2150,10,alimentacao,Alimentação,anemia,f,,pytrends,"2026-04-27 08:47:00.412814+00","2026-04-27 08:47:00.412814+00"
207c2c7f-5cc9-4869-8f7d-1b122d851e5c,"insónia familiar fatal",70,100,saude-mental,"Saúde Mental",insónia,f,,pytrends,"2026-09-14 12:27:12.093369+00","2026-09-14 12:27:12.093369+00"
2111296e-984c-4b66-b471-5ead0ab81fa9,"sintomas de ansiedade no corpo",80,28,saude-mental,"Saúde Mental",ansiedade,t,,pytrends,"2026-08-24 07:08:35.691643+00","2026-08-24 07:08:35.691643+00"
21145f40-79a8-4c83-8f34-78b1ac7f4b1d,"doença de alzheimer sintomas",60,28,saude-mental,"Saúde Mental",alzheimer,f,,pytrends,"2026-08-10 08:12:17.441078+00","2026-08-10 08:12:17.441078+00"
2151dc0f-a0fc-48a3-83aa-4d11116e54da,"remedio para ansiedade",60,10,saude-mental,"Saúde Mental",ansiedade,f,,pytrends,"2026-03-28 00:08:45.453336+00","2026-03-28 00:08:45.453336+00"
217c7cbc-511b-46e4-ad15-a3844a122613,"what to do for stress",80,28,saude-mental,"Saúde Mental",stress,f,,pytrends,"2026-09-14 12:20:58.303157+00","2026-09-14 12:20:58.303157+00"
21995cee-0d07-4c4e-a0c7-3be87dd26be7,"dia mundial de conscientização sobre a doença celíaca",9999,92,alimentacao,Alimentação,"doença celíaca",f,,pytrends,"2026-05-18 10:28:39.627717+00","2026-05-18 10:28:39.627717+00"
21ba1c24-46a7-4812-a688-f72d75c92e41,"sintomas alzheimer precoce",9999,92,saude-mental,"Saúde Mental",alzheimer,t,,pytrends,"2026-03-27 18:34:47.925931+00","2026-03-23 07:37:51.054928+00"
22908746-e9fb-41ca-8bcf-99ebdac43417,"cem anos de solidão",90,44,saude-mental,"Saúde Mental",solidão,f,,pytrends,"2026-09-14 12:30:16.587168+00","2026-09-14 12:30:16.587168+00"
22ab19b1-23c8-4105-b04e-ff5cc5437450,"sintomas de depressão profunda",3750,28,saude-mental,"Saúde Mental",depressão,t,,pytrends,"2026-09-07 12:12:44.373894+00","2026-09-07 12:12:44.373894+00"
22d9055d-0302-4bc2-8e68-019d30a0472b,"doença de refluxo gastroesofágico",2950,100,alimentacao,Alimentação,"refluxo gastroesofágico",f,,pytrends,"2026-06-01 12:01:13.173101+00","2026-06-01 12:01:13.173101+00"
